Comunidad,Registro,Nº Orden,Municipio,Diócesis,Título,Tipo,Templo y dep. comp. ,Titular,Título dist. de cert. eclesiástica ,Total ,Observación ,Observac_general 
Murcia,Jumilla,11,Jumilla,Cartagena,Capilla,Capilla,Si,Obispado de Cartagena,No,1,"Baja. Error Inscripción de Propiedad, Cancelado",Otros Titulares
Murcia,Jumilla,10,Jumilla,Cartagena,Parroquia,Parroquia,Si,Obispado de Cartagena,No,1,No Consta su Existencia,Faltan datos para identificar
Murcia,Lorca N.º 02,1,Avilés,Cartagena,Finca,Parroquia,Si,Obispado de Cartagena,No,1,No Consta su Existencia,Faltan datos para identificar
Murcia,Lorca N.º 02,9,Lorca,Cartagena,Finca,Rustica Desti,Si,Obispado de Cartagena,No,1,No Consta su Existencia,Faltan datos para identificar
Murcia,Lorca N.º 02,11,Lorca,Cartagena,Las Terreras,Terreno,,Obispado de Cartagena,Sí,1,No Consta su Existencia,Faltan datos para identificar
Murcia,Mula,12,Campos del Río,Cartagena,Terreno,Terreno,,Obispado de Cartagena,No - Sí,1,No Consta su Existencia,Faltan datos para identificar
Murcia,Murcia N.º 04,10,Murcia,Cartagena,Local,Local,,Obispado de Cartagena,Adquirida por D,1,No Consta su Existencia,Faltan datos para identificar
Murcia,Murcia N.º 04,11,Murcia,Cartagena,Local,Urbana,,Obispado de Cartagena,Obra Nueva y D,1,No Consta su Existencia,Faltan datos para identificar
Murcia,Murcia N.º 04,12,Murcia,Cartagena,Vivienda,Vivienda Piso con Anejos,,Obispado de Cartagena,Obra Nueva y D,1,No Consta su Existencia,Faltan datos para identificar
Murcia,Murcia N.º 04,13,Murcia,Cartagena,Vivienda,Vivienda Piso con Anejos,,Obispado de Cartagena,Obra Nueva y D,1,No Consta su Existencia,Faltan datos para identificar
Murcia,Murcia N.º 09,2,No Existe,Cartagena,Iglesia,,Si,Obispado de Cartagena,No,1,No Consta su Existencia,Faltan datos para identificar
Murcia,Torre-Pacheco,4,Torre Pacheco,Cartagena,"Casa Sacerdotal de la Parroquia de Nuestra Señora del Rosario,",Casa Sacerdo,Si,Obispado de Cartagena,No,1,No Consta su Existencia,Faltan datos para identificar
Murcia,Totana,4,Totana,Cartagena,Edificio,Edificio,,Ilustre Cabildo Superior de Procesiones de Totana,Hipoteca,1,No Consta su Existencia,Faltan datos para identificar
Murcia,Totana,17,Totana,Cartagena,Edificio,Edificio,,Obispado de Cartagena,No,1,No Consta su Existencia,Faltan datos para identificar
Murcia,Totana,3,Totana,Cartagena,Eremitorio,Eremitorio,Si,Obispado de Cartagena,Reversión,1,No Consta su Existencia,Faltan datos para identificar
Murcia,Totana,18,Totana,Cartagena,Iglesia,Iglesia,Si,Iglesia Parroquial de Santiago el Mayor de Totana,Sí,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Navarra,Aoiz N.º 01,147,Artajo,Pamplona y Tudela,"Casa con Terreno Anejo de la Plaza Alberto Martín, 1",Casa con Terreno Anejo,,Diócesis de Pamplona,Sí,1,Vendido 2015,Otros Titulares
Navarra,Aoiz N.º 01,15,Nagore,Pamplona y Tudela,Ermita de Nuestra Señora del Camino,Ermita,Si,Diócesis de Pamplona,No,1,Expropiada para Pantano 2003,Otros Titulares
Navarra,Aoiz N.º 01,104,Urbicain,Pamplona y Tudela,"Iglesia Llamada de San Esteban con su Terreno Anejo en C/ del Mismo Nombre, 4, de Urbicáin,",Iglesia,Si,,Sí,1,Donado Al Ayuntamiento Izaga 2014,Otros Titulares
Navarra,Aoiz N.º 01,138,Aós,Pamplona y Tudela,"Alamedas en el Paraje Lanoa O los Llanos. es la Finca del Políg. 16, Parc. 104",Rústico,,Diócesis de Pamplona,No,1,Vendido 2009,Otros Titulares
Navarra,Aoiz N.º 01,137,Aós,Pamplona y Tudela,"Alamedas en el Paraje Lanoa O los Llanos. es la Finca del Políg. 16, Parc. 96",Rústico,,Diócesis de Pamplona,No,1,Vendido 2009,Otros Titulares
Navarra,Aoiz N.º 01,135,Aós,Pamplona y Tudela,"Alamedas en el Paraje Llanoa O los Llanos . es la Finca del Políg. 16, Parc. 124",Rústico,,Diócesis de Pamplona,No,1,Vendido 2009,Otros Titulares
Navarra,Aoiz N.º 01,136,Aós,Pamplona y Tudela,"Alamedas en el Paraje Llanoa O los Llanos. es la Finca del Políg. 16, Parc. 88",Rústico,,Diócesis de Pamplona,No,1,Vendido 2009,Otros Titulares
Navarra,Aoiz N.º 01,133,Artajo,Pamplona y Tudela,Soto en el Paraje el Llano,Rústico,,Diócesis de Pamplona,No,1,Vendido 2011,Otros Titulares
Navarra,Aoiz N.º 01,66,Esquiroz- Ilárraz,Pamplona y Tudela,Pastos en el Paraje “lastape”,Rústico,,,Sí,1,Vendido 2014,Otros Titulares
Navarra,Aoiz N.º 01,144,Meoz,Pamplona y Tudela,Tierra de Labor de Secano en el Paraje Murugain. se Corresponde con la Parc. 127 del Políg. 7,Rústico,,Diócesis de Pamplona,Sí,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 01,140,Meoz,Pamplona y Tudela,Tierra de Labor de Secano en el Paraje Zaldiribar. se Corresponde con la Parc. 110 del Políg. 7,Rústico,,Diócesis de Pamplona,Sí,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 01,142,Meoz,Pamplona y Tudela,Tierra de Labor de Secano y Pastos en el Paraje Zaldiribar. se Corresponde con la Parc. 112 del Políg. 7,Rústico,,Diócesis de Pamplona,Sí,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 01,141,Meoz,Pamplona y Tudela,Tierra de Labor de Secano y Pastos en el Paraje Zaldiribar. se Corresponde con la Parc. 111 del Políg. 7,Rústico,,Diócesis de Pamplona,Sí,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 01,143,Meoz,Pamplona y Tudela,Tierra de Labor de Secano y Pastos en el Paraje Zaldiribar. se Corresponde con la Parc. 116 del Políg. 7,Rústico,,Diócesis de Pamplona,Sí,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 01,139,Meoz,Pamplona y Tudela,"Tierra de Labor de Secano, Alamedas y Pastos en el Paraje Zaldiribar. se Corresponde con la Parc. 109 del Políg. 7",Rústico,,Diócesis de Pamplona,Sí,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 01,57,Erro,Pamplona y Tudela,"Solar en C/ de San Esteban, 7, E",Solar,,,Sí,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Navarra,Aoiz N.º 01,171,Najurieta,Pamplona y Tudela,"Solar en C/ Santo Tomás, 3. es la Finca del Políg. 2, Parc. 2",Solar,,,Sí,1,Vendido 2009,Otros Titulares
Navarra,Aoiz N.º 01,65,Esquiroz- Ilárraz,Pamplona y Tudela,"Templo Parroquial (desacralizado) de San Martín en el Paraje Llamada “lastape”, Junto a la Muga de Ilárraz",Templo Parroquial,Si,,Sí,1,Vendido 2014,Otros Titulares
Navarra,Aoiz N.º 01,184,Ayechu,Pamplona y Tudela,Terreno Destinado a Pastos en el Paraje Lukain. es la Finca del Poligono 6 Parc. 158,Terreno,,Diócesis de Pamplona,No,1,Vendido 2009,Otros Titulares
Navarra,Aoiz N.º 01,123,Galdúroz,Pamplona y Tudela,"Vivienda en Ruinas, Situadas en los Diseminados de Galdúroz, Valle de Lizoain, 9",Vivienda,,Diócesis de Pamplona,Sí,1,Vendido 2003,Otros Titulares
Navarra,Aoiz N.º 02,74,Izco,Pamplona y Tudela,"Almacen-edificio Menor, en C/ San Martin, 30-a. Parc. 65 del Políg. 7",Almacén,,,Sí,1,Vendido 2009,Otros Titulares
Navarra,Aoiz N.º 02,104,Berroya,Pamplona y Tudela,Iglesia de San Andrés,Iglesia,Si,,Sí,1,Vendido 2006,Otros Titulares
Navarra,Aoiz N.º 02,38,Eslava,Pamplona y Tudela,Olivar en el Paraje Ezpondabe. Finca del Políg. 3 Parc. 568,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,33,Eslava,Pamplona y Tudela,Pastos en el Paraje el Lezcal. Finca del Políg. 3 Parc. 454,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,34,Eslava,Pamplona y Tudela,Pastos en el Paraje el Lezcal. Finca del Políg. 3 Parc. 455,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,42,Eslava,Pamplona y Tudela,Pastos en el Paraje el Lezcal. Finca del Políg. 3 Parc. 691,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,27,Eslava,Pamplona y Tudela,Pastos en el Paraje el Saso. Finca del Políg. 2 Parc. 353,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,19,Eslava,Pamplona y Tudela,Pastos en el Paraje Elkea. Finca del Políg. 1 Parc. 241,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,46,Eslava,Pamplona y Tudela,Pastos en el Paraje Epaizaran. Finca del Políg. 4 Parc. 147,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,30,Eslava,Pamplona y Tudela,Pastos en el Paraje Gezari Bajo. Finca del Políg. 2 Parc. 598,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,20,Eslava,Pamplona y Tudela,Pastos en el Paraje Larrasoil. Finca del Políg. 1 Parc. 341,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,22,Eslava,Pamplona y Tudela,Pastos en el Paraje Larrasoil. Finca del Políg. 1 Parc. 387,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,23,Eslava,Pamplona y Tudela,Pastos en el Paraje Larrasoil. Finca del Políg. 1 Parc. 408,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,45,Eslava,Pamplona y Tudela,Pastos en el Paraje Santa Criz. Finca del Políg. 4 Parc. 115,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,21,Eslava,Pamplona y Tudela,Pastos en el Paraje Larrasoil. Finca del Políg. 1 Parc. 343,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,43,Eslava,Pamplona y Tudela,Pastos en el Paraje Santa Criz. Finca del Políg. 4 Parc. 38,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,40,Eslava,Pamplona y Tudela,Pastos y Olivar en el Paraje Artadubarren. Finca del Políg. 3 Parc. 629,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,36,Eslava,Pamplona y Tudela,Tierra de Labor en el Paraje Artadubarren. Finca del Políg. 3 Parc. 473,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,37,Eslava,Pamplona y Tudela,Tierra de Labor en el Paraje Artadubarren. Finca del Políg. 3 Parc. 517,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,41,Eslava,Pamplona y Tudela,Tierra de Labor en el Paraje Baluriaran. Finca del Políg. 3 Parc. 651,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,25,Eslava,Pamplona y Tudela,Tierra de Labor en el Paraje el Ginebro. Finca del Políg. 2 Parc. 182,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,26,Eslava,Pamplona y Tudela,"Tierra de Labor en el Paraje el Ginebro. Finca del Políg. 2 Parc. 183, Subparc.S A, B y C",Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,31,Eslava,Pamplona y Tudela,"Tierra de Labor en el Paraje Euntzeberri, Junto Al Alto de la Venta. Finca del Políg. 3 Parc. 206",Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,24,Eslava,Pamplona y Tudela,"Tierra de Labor en el Paraje la Fuenticas, Junto Al Alto de Jandua. Finca del Políg. 2 Parc. 157",Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,29,Eslava,Pamplona y Tudela,Tierra de Labor en el Paraje los Pozos. Finca del Políg. 2 Parc. 410,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,44,Eslava,Pamplona y Tudela,Tierra de Labor y Pastos en el Paraje Dorreta. Finca del Políg. 4 Parc. 87,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,47,Eslava,Pamplona y Tudela,Tierra de Labor y Pastos en el Paraje Zaldinaga. Finca del Políg. 4 Parc. 162,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,39,Eslava,Pamplona y Tudela,Tierra de Labor y Pastos en el Paraje Baluriaran. Finca del Políg. 3 Parc. 604,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,28,Eslava,Pamplona y Tudela,Tierra de Labor y Pastos en el Paraje los Pozos. Finca del Políg. 2 Parc. 406,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,35,Eslava,Pamplona y Tudela,Viña y Olivar en el Paraje Artadubarren. Finca del Políg. 3 Parc. 463,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,32,Eslava,Pamplona y Tudela,Viñas y Pastos en el Paraje Zurbaran. Finca del Políg. 3 Parc. 378,Rústico,,Parroquia de San Pedro de Errazu,No,1,Vendido 2007,Otros Titulares
Navarra,Aoiz N.º 02,140,Vidángoz,Pamplona y Tudela,"Suelo en C/ Tejería, 3 en Vidángoz",Solar,,,Sí,1,No es Titularidad Nuestra,Otros Titulares
Navarra,Aoiz N.º 02,78,Isaba,Pamplona y Tudela,"Casa, con Terreno Anejo del Barrio Burguiberria, 33. Parc. 126 del Políg. 1: 1. Vivienda, 2. - Establo Aprisco, 3.- Almacén Agrícola, 4.- Almacén Agrícola",Templo Parroquial,Si,Parroquia de San Cipriano de Isaba,No,1,"Baja. Error Inscripción de Propiedad, Cancelado",Otros Titulares
Navarra,Aoiz N.º 02,108,Roncal,Pamplona y Tudela,"Local O Bajera Situado en la Planta Baja de la Casa Señalada en C/ Iriondoa, 11",Templo Parroquial,Si,Parroquia de San Esteban de Roncal,No,1,"Baja. Error Inscripción de Propiedad, Cancelado",Otros Titulares
Navarra,Aoiz N.º 02,68,Igal,Pamplona y Tudela,Huerta Adosada a la Casa Parroquial en la C/ San Pedro,Urbana,,,Sí,1,Vendido 2004,Otros Titulares
Navarra,Estella N.º 1,70,Dicastillo,Pamplona y Tudela,Ermita de Nuestra Señora de la Nieva,Ermita,Si,Diócesis de Pamplona,No,1,Donada Al Ayuntamiento 2015,Otros Titulares
Navarra,Estella N.º 1,145,Galdeano,Pamplona y Tudela,Ermita de San Cosme y San Damian,Ermita,Si,Diócesis de Pamplona,No,1,Donada Al Ayuntamiento 2018,Otros Titulares
Navarra,Pamplona N.º 05,55,Goizueta,Pamplona y Tudela,Borda,Borda,,Parroquia de Nuestra Señora de la Asunción de Goizueta,Sí,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Navarra,Pamplona N.º 05,54,Goizueta,Pamplona y Tudela,Casa,Casa,,Parroquia de Nuestra Señora de la Asunción de Goizueta,Sí,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Navarra,Pamplona N.º 05,70,Santesteban,Pamplona y Tudela,Casa,Casa,,Arzobispado de Pamplona y Tudela,Sí,1,Desconocido / Probablemente Herencia Vendida,Faltan datos para identificar
Navarra,Pamplona N.º 05,48,Goizueta,Pamplona y Tudela,Castañal,Castañal,,Parroquia de Nuestra Señora de la Asunción de Goizueta,Sí,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Navarra,Pamplona N.º 05,49,Goizueta,Pamplona y Tudela,Helechal,Helechal,,Parroquia de Nuestra Señora de la Asunción de Goizueta,Sí,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Navarra,Pamplona N.º 05,50,Goizueta,Pamplona y Tudela,Helechal,Helechal,,Parroquia de Nuestra Señora de la Asunción de Goizueta,Sí,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Navarra,Pamplona N.º 05,51,Goizueta,Pamplona y Tudela,Helechal,Helechal,,Parroquia de Nuestra Señora de la Asunción de Goizueta,Sí,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Navarra,Pamplona N.º 05,52,Goizueta,Pamplona y Tudela,Helechal,Helechal,,Parroquia de Nuestra Señora de la Asunción de Goizueta,Sí,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Navarra,Pamplona N.º 05,53,Goizueta,Pamplona y Tudela,Helechal,Helechal,,Parroquia de Nuestra Señora de la Asunción de Goizueta,Sí,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Navarra,Pamplona N.º 05,71,Santesteban,Pamplona y Tudela,Huerta,Huerta,,Arzobispado de Pamplona y Tudela,Sí,1,Desconocido / Probablemente Herencia,Faltan datos para identificar
Navarra,Pamplona N.º 05,61,Ituren,Pamplona y Tudela,Parcela,Parcela,,Parroquia de San Martín de Ituren,Sí,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Navarra,Pamplona N.º 05,47,Goizueta,Pamplona y Tudela,Prado,Prado,,Parroquia de Nuestra Señora de la Asunción de Goizueta,Sí,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Navarra,Pamplona N.º 05,59,Goizueta,Pamplona y Tudela,Prado,Prado,,Parroquia de la Asunción de Goizueta,Sí,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Navarra,Pamplona N.º 05,38,Baztán,Pamplona y Tudela,Terreno con Construcciones,Terreno con Construcciones,,,Sí,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Navarra,Pamplona N.º 05,39,Baztán,Pamplona y Tudela,Terreno con Construcciones,Terreno con Construcciones,,,Sí,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Navarra,Pamplona N.º 05,72,Santesteban,Pamplona y Tudela,Vivienda,Vivienda,,Diócesis de Pamplona,Sí,1,Desconocido / Probablemente Herencia Vendida,Faltan datos para identificar
Navarra,Tafalla,23,Leoz – Amatriain,Pamplona y Tudela,"Solar-jardin Cercado en C/ San Esteban, 5",Solar-Jardín,,Diócesis de Pamplona,No,1,Vendido al Ayuntamiento 2005,Otros Titulares
Navarra,Tafalla,50,Oloriz,Pamplona y Tudela,Ermita de Santa Cruz para su Parroquia de Oloriz,Ermita,,Diócesis de Pamplona,No,1,No existe ermita Santa Cruz en esta localidad,Otros / Errores
País Vasco,Balmaseda,5,Sopuerta,Bilbao,Templo Derruido en el Paraje de Labarrieta O Barrietas,Templo,Si,Parroquia Santa Cruz de Sopuerta,No,1,Inmatriculación 2003 Desacralizado y Vendido,Otros Titulares
País Vasco,Bilbao N.º 10,1,Leioa,Bilbao,Terreno Pastizal en Paraje de Askartza,Terreno,,Congregacion de Misioneros Hijos del Inmaculado Corazon de la Santisima Virgen Maria O Misioneros Claretianos,No,1,Titular Congregacion Misioneros Hijos del Inmaculado Corazon de la Santisima Virgen Maria O Misioneros Claretianos,Comunidades religiosas/Otras Entidades religiosas
País Vasco,Vitoria- Gasteiz N.º 05,3,Alegria - Dulantzi,Vitoria,"El Convento de Santa Clara en C/ Dulantzi, 2",Urbana,,Comunidad Religiosa de Franciscanas Clarisas del Convento de Santa Clara de Alegría de Alava,No,1,Titular Comunidad Religiosa Franciscanas Clarisas del Convento de Santa Clara de Alegría de Alava,Comunidades religiosas/Otras Entidades religiosas
País Vasco,Vitoria-Gasteiz N.º 3,3,Vitoria,Vitoria,Casa Provincial de la Hermanas Carmelitas Misioneras,Edificio Servicios,,Congregacion de Carmelitas Misioneras,Sí,1,Titular Congregacion Carmelitas Misioneras,Comunidades religiosas/Otras Entidades religiosas
País Vasco,Vitoria-Gasteiz N.º 3,6,Vitoria,Vitoria,Colegio de la Ursulinas de Vitoria,Edificio Servicios,,Congregación de Ursulinas,Sí,1,Titular Congregación Ursulinas,Comunidades religiosas/Otras Entidades religiosas
País Vasco,Vitoria-Gasteiz N.º 3,7,Nanclares de la Oca,Vitoria,Santa Engracia,Secano,,Congregación Hermanos de Instrucción Cristiana,Sí,1,Titular Congregación Hermanos Instrucción Cristiana,Comunidades religiosas/Otras Entidades religiosas
País Vasco,Vitoria-Gasteiz N.º 3,8,Armiñon,Vitoria,El Campete,Secano,,Congregación Religiosa de Carmelitas de la Caridad,Sí,1,Titular Congregación Religiosa Carmelitas de la Caridad,Comunidades religiosas/Otras Entidades religiosas
