fecha,cod_ine,ccaa,ia14d
2021-07-14,05,Canarias,266.5
2021-07-14,06,Cantabria,527.19
2021-07-14,08,Castilla La Mancha,136.81
2021-07-14,07,Castilla y León,779.07
2021-07-14,09,Cataluña,1068.04
2021-07-14,18,Ceuta,70.07
2021-07-14,10,C. Valenciana,384.94
2021-07-14,11,Extremadura,324.53
2021-07-14,12,Galicia,243.69
2021-07-14,13,Madrid,295.33
2021-07-14,19,Melilla,143.55
2021-07-14,14,Murcia,190.64
2021-07-14,15,Navarra,700.09
2021-07-14,16,País Vasco,338.08
2021-07-14,17,La Rioja,324.46
2021-07-14,00,España,469.5
2021-07-15,01,Andalucía,333.89
2021-07-15,02,Aragón,587.94
2021-07-15,03,Asturias,563.12
2021-07-15,04,Baleares,378.56
2021-07-15,05,Canarias,281.26
2021-07-15,06,Cantabria,558.92
2021-07-15,08,Castilla La Mancha,151.28
2021-07-15,07,Castilla y León,825.83
2021-07-15,09,Cataluña,1107.54
2021-07-15,18,Ceuta,85.51
2021-07-15,10,C. Valenciana,408.02
2021-07-15,11,Extremadura,353.29
2021-07-15,12,Galicia,279.29
2021-07-15,13,Madrid,339.95
2021-07-15,19,Melilla,155.04
2021-07-15,14,Murcia,217.63
2021-07-15,15,Navarra,779.19
2021-07-15,16,País Vasco,371.85
2021-07-15,17,La Rioja,326.34
2021-07-15,00,España,500.75
2021-07-16,01,Andalucía,351.15
2021-07-16,02,Aragón,646.76
2021-07-16,03,Asturias,592.18
2021-07-16,04,Baleares,512.23
2021-07-16,05,Canarias,299.18
2021-07-16,06,Cantabria,566.64
2021-07-16,08,Castilla La Mancha,170.69
2021-07-16,07,Castilla y León,862.7
2021-07-16,09,Cataluña,1160.42
2021-07-16,18,Ceuta,100.95
2021-07-16,10,C. Valenciana,432.44
2021-07-16,11,Extremadura,371.62
2021-07-16,12,Galicia,321.15
2021-07-16,13,Madrid,386.79
2021-07-16,19,Melilla,158.48
2021-07-16,14,Murcia,236.36
2021-07-16,15,Navarra,863.89
2021-07-16,16,País Vasco,407.75
2021-07-16,17,La Rioja,338.22
2021-07-16,00,España,537.34
2021-07-19,01,Andalucía,395.62
2021-07-19,02,Aragón,762.53
2021-07-19,03,Asturias,654.31
2021-07-19,04,Baleares,595.37
2021-07-19,05,Canarias,337.0
2021-07-19,06,Cantabria,601.3
2021-07-19,08,Castilla La Mancha,216.11
2021-07-19,07,Castilla y León,896.52
2021-07-19,09,Cataluña,1233.93
2021-07-19,18,Ceuta,137.76
2021-07-19,10,C. Valenciana,484.76
2021-07-19,11,Extremadura,413.54
2021-07-19,12,Galicia,427.42
2021-07-19,13,Madrid,465.16
2021-07-19,19,Melilla,173.41
2021-07-19,14,Murcia,277.92
2021-07-19,15,Navarra,892.77
2021-07-19,16,País Vasco,483.31
2021-07-19,17,La Rioja,455.12
2021-07-19,00,España,599.69
2021-07-20,01,Andalucía,415.5
2021-07-20,02,Aragón,793.3
2021-07-20,03,Asturias,674.73
2021-07-20,04,Baleares,650.17
2021-07-20,05,Canarias,351.89
2021-07-20,06,Cantabria,607.13
2021-07-20,08,Castilla La Mancha,234.69
2021-07-20,07,Castilla y León,910.26
2021-07-20,09,Cataluña,1240.22
2021-07-20,18,Ceuta,148.45
2021-07-20,10,C. Valenciana,495.6
2021-07-20,11,Extremadura,430.55
2021-07-20,12,Galicia,466.46
2021-07-20,13,Madrid,513.5
2021-07-20,19,Melilla,195.23
2021-07-20,14,Murcia,296.77
2021-07-20,15,Navarra,905.63
2021-07-20,16,País Vasco,514.84
2021-07-20,17,La Rioja,492.63
2021-07-20,00,España,622.41
2021-07-21,01,Andalucía,429.78
2021-07-21,02,Aragón,825.19
2021-07-21,03,Asturias,681.7
2021-07-21,04,Baleares,692.08
2021-07-21,05,Canarias,373.08
2021-07-21,06,Cantabria,617.94
2021-07-21,08,Castilla La Mancha,256.26
2021-07-21,07,Castilla y León,915.77
2021-07-21,09,Cataluña,1239.85
2021-07-21,18,Ceuta,179.33
2021-07-21,10,C. Valenciana,518.61
2021-07-21,11,Extremadura,465.51
2021-07-21,12,Galicia,502.25
2021-07-21,13,Madrid,561.09
2021-07-21,19,Melilla,213.61
2021-07-21,14,Murcia,321.59
2021-07-21,15,Navarra,925.59
2021-07-21,16,País Vasco,552.67
2021-07-21,17,La Rioja,524.52
2021-07-21,00,España,644.5
2021-07-22,01,Andalucía,431.82
2021-07-22,02,Aragón,843.17
2021-07-22,03,Asturias,675.41
2021-07-22,04,Baleares,735.95
2021-07-22,05,Canarias,391.14
2021-07-22,06,Cantabria,629.43
2021-07-22,08,Castilla La Mancha,276.2
2021-07-22,07,Castilla y León,903.83
2021-07-22,09,Cataluña,1216.2
2021-07-22,18,Ceuta,194.77
2021-07-22,10,C. Valenciana,540.7
2021-07-22,11,Extremadura,484.22
2021-07-22,12,Galicia,542.3
2021-07-22,13,Madrid,608.52
2021-07-22,19,Melilla,221.65
2021-07-22,14,Murcia,342.56
2021-07-22,15,Navarra,956.75
2021-07-22,16,País Vasco,600.36
2021-07-22,17,La Rioja,556.09
2021-07-22,00,España,659.08
2021-07-23,01,Andalucía,468.3
2021-07-23,02,Aragón,864.53
2021-07-23,03,Asturias,658.33
2021-07-23,04,Baleares,784.69
2021-07-23,05,Canarias,413.43
2021-07-23,06,Cantabria,640.41
2021-07-23,08,Castilla La Mancha,299.43
2021-07-23,07,Castilla y León,890.43
2021-07-23,09,Cataluña,1184.8
2021-07-23,18,Ceuta,209.02
2021-07-23,10,C. Valenciana,559.26
2021-07-23,11,Extremadura,514.1
2021-07-23,12,Galicia,575.83
2021-07-23,13,Madrid,647.74
2021-07-23,19,Melilla,240.02
2021-07-23,14,Murcia,378.43
2021-07-23,15,Navarra,983.67
2021-07-23,16,País Vasco,645.17
2021-07-23,17,La Rioja,626.11
2021-07-23,00,España,677.67
2021-07-26,01,Andalucía,509.32
2021-07-26,02,Aragón,829.93
2021-07-26,03,Asturias,638.21
2021-07-26,04,Baleares,835.65
2021-07-26,05,Canarias,448.03
2021-07-26,06,Cantabria,698.91
2021-07-26,08,Castilla La Mancha,344.22
2021-07-26,07,Castilla y León,824.79
2021-07-26,09,Cataluña,1145.23
2021-07-26,18,Ceuta,260.09
2021-07-26,10,C. Valenciana,592.54
2021-07-26,11,Extremadura,556.12
2021-07-26,12,Galicia,655.45
2021-07-26,13,Madrid,692.86
2021-07-26,19,Melilla,218.2
2021-07-26,14,Murcia,419.06
2021-07-26,15,Navarra,1001.52
2021-07-26,16,País Vasco,716.19
2021-07-26,17,La Rioja,691.75
2021-07-26,00,España,700.1
2021-07-27,01,Andalucía,532.46
2021-07-27,02,Aragón,822.71
2021-07-27,03,Asturias,622.41
2021-07-27,04,Baleares,886.27
2021-07-27,05,Canarias,456.26
2021-07-27,06,Cantabria,686.22
2021-07-27,08,Castilla La Mancha,370.91
2021-07-27,07,Castilla y León,820.78
2021-07-27,09,Cataluña,1088.45
2021-07-27,18,Ceuta,267.21
2021-07-27,10,C. Valenciana,586.41
2021-07-27,11,Extremadura,573.41
2021-07-27,12,Galicia,674.77
2021-07-27,13,Madrid,718.2
2021-07-27,19,Melilla,206.72
2021-07-27,14,Murcia,424.15
2021-07-27,15,Navarra,979.44
2021-07-27,16,País Vasco,732.81
2021-07-27,17,La Rioja,698.31
2021-07-27,00,España,701.92
2021-07-28,01,Andalucía,536.6
2021-07-28,02,Aragón,818.8
2021-07-28,03,Asturias,600.42
2021-07-28,04,Baleares,924.17
2021-07-28,05,Canarias,470.78
2021-07-28,06,Cantabria,706.8
2021-07-28,08,Castilla La Mancha,387.54
2021-07-28,07,Castilla y León,791.93
2021-07-28,09,Cataluña,1034.74
2021-07-28,18,Ceuta,269.59
2021-07-28,10,C. Valenciana,587.94
2021-07-28,11,Extremadura,589.86
2021-07-28,12,Galicia,686.09
2021-07-28,13,Madrid,739.08
2021-07-28,19,Melilla,210.16
2021-07-28,14,Murcia,442.94
2021-07-28,15,Navarra,953.57
2021-07-28,16,País Vasco,749.47
2021-07-28,17,La Rioja,738.01
2021-07-28,00,España,699.84
2021-07-29,01,Andalucía,551.69
2021-07-29,02,Aragón,818.8
2021-07-29,03,Asturias,582.85
2021-07-29,04,Baleares,951.65
2021-07-29,05,Canarias,483.1
2021-07-29,06,Cantabria,692.22
2021-07-29,08,Castilla La Mancha,412.96
2021-07-29,07,Castilla y León,765.87
2021-07-29,09,Cataluña,980.11
2021-07-29,18,Ceuta,287.4
2021-07-29,10,C. Valenciana,589.06
2021-07-29,11,Extremadura,600.57
2021-07-29,12,Galicia,681.17
2021-07-29,13,Madrid,750.6
2021-07-29,19,Melilla,223.94
2021-07-29,14,Murcia,456.64
2021-07-29,15,Navarra,917.12
2021-07-29,16,País Vasco,758.79
2021-07-29,17,La Rioja,756.45
2021-07-29,00,España,696.31
2021-07-30,01,Andalucía,565.53
2021-07-30,02,Aragón,744.33
2021-07-30,03,Asturias,560.67
2021-07-30,05,Canarias,487.74
2021-07-30,06,Cantabria,686.9
2021-07-30,08,Castilla La Mancha,434.77
2021-07-30,07,Castilla y León,740.48
2021-07-30,09,Cataluña,926.97
2021-07-30,18,Ceuta,279.09
2021-07-30,10,C. Valenciana,575.22
2021-07-30,11,Extremadura,600.48
2021-07-30,12,Galicia,674.92
2021-07-30,13,Madrid,765.69
2021-07-30,19,Melilla,231.98
2021-07-30,14,Murcia,457.96
2021-07-30,15,Navarra,877.5
2021-07-30,16,País Vasco,760.91
2021-07-30,17,La Rioja,766.46
2021-07-30,00,España,687.3
2021-08-02,01,Andalucía,580.49
2021-08-02,02,Aragón,776.14
2021-08-02,03,Asturias,490.68
2021-08-02,04,Baleares,936.03
2021-08-02,05,Canarias,498.91
2021-08-02,06,Cantabria,649.33
2021-08-02,08,Castilla La Mancha,457.46
2021-08-02,07,Castilla y León,686.29
2021-08-02,09,Cataluña,845.38
2021-08-02,18,Ceuta,288.59
2021-08-02,10,C. Valenciana,593.02
2021-08-02,11,Extremadura,614.11
2021-08-02,12,Galicia,664.85
2021-08-02,13,Madrid,753.89
2021-08-02,19,Melilla,288.25
2021-08-02,14,Murcia,474.64
2021-08-02,15,Navarra,825.32
2021-08-02,16,País Vasco,754.56
2021-08-02,17,La Rioja,776.77
2021-08-02,00,España,673.52
2021-08-03,01,Andalucía,593.59
2021-08-03,02,Aragón,747.71
2021-08-03,03,Asturias,462.81
2021-08-03,04,Baleares,915.97
2021-08-03,05,Canarias,500.19
2021-08-03,06,Cantabria,632.18
2021-08-03,08,Castilla La Mancha,471.93
2021-08-03,07,Castilla y León,660.27
2021-08-03,09,Cataluña,768.64
2021-08-03,18,Ceuta,298.09
2021-08-03,10,C. Valenciana,569.01
2021-08-03,11,Extremadura,604.61
2021-08-03,12,Galicia,648.75
2021-08-03,13,Madrid,741.9
2021-08-03,19,Melilla,288.25
2021-08-03,14,Murcia,472.52
2021-08-03,15,Navarra,789.02
2021-08-03,16,País Vasco,741.54
2021-08-03,17,La Rioja,751.45
2021-08-03,00,España,653.81
2021-08-04,01,Andalucía,581.82
2021-08-04,02,Aragón,712.73
2021-08-04,03,Asturias,435.81
2021-08-04,04,Baleares,904.19
2021-08-04,05,Canarias,498.68
2021-08-04,06,Cantabria,621.54
2021-08-04,08,Castilla La Mancha,472.61
2021-08-04,07,Castilla y León,630.29
2021-08-04,09,Cataluña,710.29
2021-08-04,18,Ceuta,292.15
2021-08-04,10,C. Valenciana,552.5
2021-08-04,11,Extremadura,595.21
2021-08-04,12,Galicia,643.83
2021-08-04,13,Madrid,725.69
2021-08-04,19,Melilla,427.21
2021-08-04,14,Murcia,469.35
2021-08-04,15,Navarra,766.79
2021-08-04,16,País Vasco,723.8
2021-08-04,17,La Rioja,756.14
2021-08-04,00,España,633.07
2021-08-05,01,Andalucía,582.21
2021-08-05,02,Aragón,690.24
2021-08-05,03,Asturias,417.75
2021-08-05,04,Baleares,863.22
2021-08-05,05,Canarias,494.5
2021-08-05,06,Cantabria,604.04
2021-08-05,08,Castilla La Mancha,478.53
2021-08-05,07,Castilla y León,599.48
2021-08-05,09,Cataluña,661.8
2021-08-05,18,Ceuta,356.29
2021-08-05,10,C. Valenciana,532.27
2021-08-05,11,Extremadura,591.55
2021-08-05,12,Galicia,625.87
2021-08-05,13,Madrid,703.83
2021-08-05,19,Melilla,481.19
2021-08-05,14,Murcia,468.88
2021-08-05,15,Navarra,740.48
2021-08-05,17,La Rioja,752.7
2021-08-05,00,España,614.88
2021-08-06,01,Andalucía,578.65
2021-08-06,02,Aragón,656.84
2021-08-06,03,Asturias,393.21
2021-08-06,04,Baleares,833.35
2021-08-06,05,Canarias,480.2
2021-08-06,06,Cantabria,586.37
2021-08-06,08,Castilla La Mancha,484.01
2021-08-06,07,Castilla y León,572.92
2021-08-06,09,Cataluña,613.91
2021-08-06,18,Ceuta,311.16
2021-08-06,10,C. Valenciana,515.09
2021-08-06,11,Extremadura,577.36
2021-08-06,12,Galicia,605.78
2021-08-06,13,Madrid,676.22
2021-08-06,19,Melilla,485.78
2021-08-06,14,Murcia,454.99
2021-08-06,15,Navarra,712.04
2021-08-06,16,País Vasco,666.61
2021-08-06,17,La Rioja,716.76
2021-08-06,00,España,591.14
2021-08-09,01,Andalucía,561.99
2021-08-09,02,Aragón,591.77
2021-08-09,03,Asturias,332.26
2021-08-09,04,Baleares,750.63
2021-08-09,05,Canarias,450.24
2021-08-09,06,Cantabria,512.6
2021-08-09,08,Castilla La Mancha,485.03
2021-08-09,07,Castilla y León,511.25
2021-08-09,09,Cataluña,547.88
2021-08-09,18,Ceuta,344.41
2021-08-09,10,C. Valenciana,487.09
2021-08-09,11,Extremadura,558.37
2021-08-09,12,Galicia,558.92
2021-08-09,13,Madrid,626.9
2021-08-09,19,Melilla,516.79
2021-08-09,14,Murcia,443.74
2021-08-09,15,Navarra,631.13
2021-08-09,16,País Vasco,604.46
2021-08-09,17,La Rioja,662.37
2021-08-09,00,España,549.06
2021-08-10,01,Andalucía,559.31
2021-08-10,02,Aragón,582.52
2021-08-10,03,Asturias,319.5
2021-08-10,04,Baleares,722.89
2021-08-10,05,Canarias,439.49
2021-08-10,06,Cantabria,516.89
2021-08-10,08,Castilla La Mancha,489.14
2021-08-10,07,Castilla y León,486.57
2021-08-10,09,Cataluña,501.92
2021-08-10,18,Ceuta,357.47
2021-08-10,10,C. Valenciana,453.02
2021-08-10,11,Extremadura,542.11
2021-08-10,12,Galicia,546.3
2021-08-10,13,Madrid,600.53
2021-08-10,19,Melilla,536.31
2021-08-10,14,Murcia,437.32
2021-08-10,15,Navarra,612.98
2021-08-10,16,País Vasco,585.27
2021-08-10,17,La Rioja,639.86
2021-08-10,00,España,528.38
2021-08-11,01,Andalucía,538.44
2021-08-11,02,Aragón,547.17
2021-08-11,03,Asturias,301.73
2021-08-11,04,Baleares,686.79
2021-08-11,05,Canarias,422.99
2021-08-11,06,Cantabria,487.56
2021-08-11,08,Castilla La Mancha,467.63
2021-08-11,07,Castilla y León,464.19
2021-08-11,09,Cataluña,466.96
2021-08-11,18,Ceuta,388.35
2021-08-11,10,C. Valenciana,428.39
2021-08-11,11,Extremadura,522.47
2021-08-11,12,Galicia,525.16
2021-08-11,13,Madrid,569.95
2021-08-11,19,Melilla,542.06
2021-08-11,14,Murcia,432.75
2021-08-11,15,Navarra,587.72
2021-08-11,16,País Vasco,566.67
2021-08-11,17,La Rioja,619.85
2021-08-11,00,España,503.42
2021-08-12,01,Andalucía,524.34
2021-08-12,02,Aragón,517.83
2021-08-12,03,Asturias,283.38
2021-08-12,04,Baleares,648.89
2021-08-12,05,Canarias,406.21
2021-08-12,06,Cantabria,493.56
2021-08-12,08,Castilla La Mancha,455.99
2021-08-12,07,Castilla y León,445.82
2021-08-12,09,Cataluña,442.94
2021-08-12,18,Ceuta,423.98
2021-08-12,10,C. Valenciana,406.4
2021-08-12,11,Extremadura,511.57
2021-08-12,12,Galicia,508.14
2021-08-12,13,Madrid,538.99
2021-08-12,19,Melilla,540.91
2021-08-12,14,Murcia,423.36
2021-08-12,15,Navarra,562.77
2021-08-12,16,País Vasco,548.93
2021-08-12,17,La Rioja,594.22
2021-08-12,00,España,483.12
2021-08-13,01,Andalucía,507.19
2021-08-13,02,Aragón,491.13
2021-08-13,03,Asturias,262.08
2021-08-13,04,Baleares,619.18
2021-08-13,05,Canarias,388.2
2021-08-13,06,Cantabria,484.13
2021-08-13,08,Castilla La Mancha,442.2
2021-08-13,07,Castilla y León,428.66
2021-08-13,09,Cataluña,417.7
2021-08-13,10,C. Valenciana,387.06
2021-08-13,11,Extremadura,500.66
2021-08-13,12,Galicia,494.89
2021-08-13,13,Madrid,505.89
2021-08-13,19,Melilla,490.38
2021-08-13,14,Murcia,419.26
2021-08-13,15,Navarra,536.0
2021-08-13,16,País Vasco,530.56
2021-08-13,17,La Rioja,570.47
2021-08-13,00,España,462.23
2021-08-16,01,Andalucía,453.78
2021-08-16,02,Aragón,393.71
2021-08-16,03,Asturias,224.97
2021-08-16,04,Baleares,540.57
2021-08-16,05,Canarias,327.76
2021-08-16,06,Cantabria,465.77
2021-08-16,08,Castilla La Mancha,396.14
2021-08-16,09,Cataluña,376.69
2021-08-16,18,Ceuta,483.36
2021-08-16,10,C. Valenciana,353.11
2021-08-16,11,Extremadura,488.54
2021-08-16,12,Galicia,439.96
2021-08-16,13,Madrid,454.26
2021-08-16,19,Melilla,496.12
2021-08-16,14,Murcia,370.02
2021-08-16,15,Navarra,460.83
2021-08-16,16,País Vasco,483.76
2021-08-16,17,La Rioja,499.2
2021-08-16,00,España,415.9
2021-08-17,01,Andalucía,453.37
2021-08-17,02,Aragón,403.19
2021-08-17,03,Asturias,211.04
2021-08-17,04,Baleares,511.97
2021-08-17,05,Canarias,312.55
2021-08-17,06,Cantabria,450.33
2021-08-17,08,Castilla La Mancha,389.69
2021-08-17,07,Castilla y León,372.25
2021-08-17,09,Cataluña,346.78
2021-08-17,18,Ceuta,576.0
2021-08-17,10,C. Valenciana,326.24
2021-08-17,11,Extremadura,472.0
2021-08-17,12,Galicia,426.31
2021-08-17,13,Madrid,434.36
2021-08-17,19,Melilla,362.9
2021-08-17,14,Murcia,377.44
2021-08-17,15,Navarra,453.57
2021-08-17,16,País Vasco,475.61
2021-08-17,17,La Rioja,491.38
2021-08-17,00,España,398.94
2021-08-18,01,Andalucía,414.96
2021-08-18,02,Aragón,377.09
2021-08-18,03,Asturias,200.44
2021-08-18,04,Baleares,486.37
2021-08-18,05,Canarias,292.42
2021-08-18,06,Cantabria,438.49
2021-08-18,08,Castilla La Mancha,382.01
2021-08-18,07,Castilla y León,362.56
2021-08-18,09,Cataluña,328.72
2021-08-18,18,Ceuta,600.94
2021-08-18,10,C. Valenciana,312.48
2021-08-18,11,Extremadura,476.6
2021-08-18,12,Galicia,407.69
2021-08-18,13,Madrid,407.9
2021-08-18,19,Melilla,359.46
2021-08-18,14,Murcia,370.75
2021-08-18,15,Navarra,429.07
2021-08-18,16,País Vasco,462.28
2021-08-18,17,La Rioja,466.38
2021-08-18,00,España,378.13
2021-08-19,01,Andalucía,386.54
2021-08-19,02,Aragón,357.98
2021-08-19,03,Asturias,187.09
2021-08-19,04,Baleares,467.25
2021-08-19,05,Canarias,272.25
2021-08-19,06,Cantabria,433.0
2021-08-19,08,Castilla La Mancha,366.02
2021-08-19,07,Castilla y León,352.25
2021-08-19,09,Cataluña,317.14
2021-08-19,18,Ceuta,597.37
2021-08-19,10,C. Valenciana,295.39
2021-08-19,11,Extremadura,474.63
2021-08-19,12,Galicia,389.89
2021-08-19,13,Madrid,388.72
2021-08-19,19,Melilla,354.86
2021-08-19,14,Murcia,362.02
2021-08-19,15,Navarra,408.96
2021-08-19,16,País Vasco,445.39
2021-08-19,17,La Rioja,447.31
2021-08-19,00,España,360.56
2021-08-20,01,Andalucía,368.01
2021-08-20,02,Aragón,344.37
2021-08-20,03,Asturias,178.06
2021-08-20,04,Baleares,442.92
2021-08-20,05,Canarias,256.12
2021-08-20,06,Cantabria,406.76
2021-08-20,08,Castilla La Mancha,360.01
2021-08-20,07,Castilla y León,340.47
2021-08-20,09,Cataluña,301.83
2021-08-20,10,C. Valenciana,282.68
2021-08-20,11,Extremadura,474.63
2021-08-20,12,Galicia,374.53
2021-08-20,13,Madrid,369.68
2021-08-20,19,Melilla,372.09
2021-08-20,14,Murcia,347.99
2021-08-20,15,Navarra,388.99
2021-08-20,16,País Vasco,429.14
2021-08-20,17,La Rioja,433.24
2021-08-20,00,España,345.18
2021-08-23,01,Andalucía,334.83
2021-08-23,02,Aragón,309.54
2021-08-23,03,Asturias,145.96
2021-08-23,04,Baleares,399.3
2021-08-23,05,Canarias,218.53
2021-08-23,06,Cantabria,379.99
2021-08-23,08,Castilla La Mancha,335.71
2021-08-23,07,Castilla y León,315.84
2021-08-23,09,Cataluña,284.94
2021-08-23,18,Ceuta,605.69
2021-08-23,10,C. Valenciana,262.23
2021-08-23,11,Extremadura,482.05
2021-08-23,12,Galicia,332.74
2021-08-23,13,Madrid,336.95
2021-08-23,19,Melilla,384.72
2021-08-23,14,Murcia,324.37
2021-08-23,15,Navarra,347.85
2021-08-23,16,País Vasco,397.39
2021-08-23,17,La Rioja,405.73
2021-08-23,00,España,317.35
2021-08-24,01,Andalucía,325.36
2021-08-24,02,Aragón,299.01
2021-08-24,03,Asturias,140.07
2021-08-24,04,Baleares,385.73
2021-08-24,05,Canarias,209.79
2021-08-24,06,Cantabria,378.45
2021-08-24,08,Castilla La Mancha,334.49
2021-08-24,07,Castilla y León,312.45
2021-08-24,09,Cataluña,263.07
2021-08-24,18,Ceuta,638.94
2021-08-24,10,C. Valenciana,244.65
2021-08-24,11,Extremadura,489.67
2021-08-24,12,Galicia,321.82
2021-08-24,13,Madrid,323.25
2021-08-24,19,Melilla,385.87
2021-08-24,14,Murcia,313.32
2021-08-24,15,Navarra,335.6
2021-08-24,16,País Vasco,390.95
2021-08-24,17,La Rioja,401.98
2021-08-24,00,España,305.61
2021-08-25,01,Andalucía,303.35
2021-08-25,02,Aragón,293.74
2021-08-25,03,Asturias,129.66
2021-08-25,04,Baleares,361.23
2021-08-25,05,Canarias,196.33
2021-08-25,06,Cantabria,368.67
2021-08-25,08,Castilla La Mancha,321.53
2021-08-25,07,Castilla y León,299.51
2021-08-25,09,Cataluña,252.09
2021-08-25,18,Ceuta,611.62
2021-08-25,10,C. Valenciana,232.02
2021-08-25,11,Extremadura,498.03
2021-08-25,12,Galicia,314.6
2021-08-25,13,Madrid,303.78
2021-08-25,19,Melilla,397.35
2021-08-25,14,Murcia,303.32
2021-08-25,15,Navarra,313.98
2021-08-25,16,País Vasco,380.41
2021-08-25,17,La Rioja,375.1
2021-08-25,00,España,291.28
2021-08-26,01,Andalucía,286.78
2021-08-26,02,Aragón,280.5
2021-08-26,03,Asturias,116.51
2021-08-26,04,Baleares,350.48
2021-08-26,05,Canarias,183.92
2021-08-26,06,Cantabria,349.11
2021-08-26,08,Castilla La Mancha,311.07
2021-08-26,07,Castilla y León,288.78
2021-08-26,09,Cataluña,227.52
2021-08-26,18,Ceuta,595.0
2021-08-26,10,C. Valenciana,221.1
2021-08-26,11,Extremadura,490.98
2021-08-26,12,Galicia,304.17
2021-08-26,13,Madrid,292.2
2021-08-26,19,Melilla,413.43
2021-08-26,14,Murcia,292.27
2021-08-26,15,Navarra,291.14
2021-08-26,16,País Vasco,362.49
2021-08-26,17,La Rioja,364.79
2021-08-26,00,España,276.43
2021-08-27,01,Andalucía,268.37
2021-08-27,02,Aragón,268.47
2021-08-27,03,Asturias,110.23
2021-08-27,04,Baleares,334.69
2021-08-27,05,Canarias,172.48
2021-08-27,06,Cantabria,329.56
2021-08-27,08,Castilla La Mancha,307.79
2021-08-27,07,Castilla y León,276.29
2021-08-27,09,Cataluña,217.56
2021-08-27,10,C. Valenciana,211.28
2021-08-27,11,Extremadura,488.45
2021-08-27,12,Galicia,294.65
2021-08-27,13,Madrid,281.1
2021-08-27,19,Melilla,440.99
2021-08-27,14,Murcia,273.28
2021-08-27,15,Navarra,270.27
2021-08-27,16,País Vasco,346.0
2021-08-27,17,La Rioja,349.16
2021-08-27,00,España,264.13
2021-08-30,01,Andalucía,235.96
2021-08-30,02,Aragón,244.32
2021-08-30,03,Asturias,94.33
2021-08-30,04,Baleares,300.46
2021-08-30,05,Canarias,150.19
2021-08-30,08,Castilla La Mancha,288.67
2021-08-30,09,Cataluña,204.07
2021-08-30,18,Ceuta,546.31
2021-08-30,10,C. Valenciana,197.06
2021-08-30,11,Extremadura,468.8
2021-08-30,12,Galicia,267.52
2021-08-30,13,Madrid,260.39
2021-08-30,19,Melilla,463.96
2021-08-30,14,Murcia,247.48
2021-08-30,15,Navarra,237.45
2021-08-30,16,País Vasco,296.96
2021-08-30,17,La Rioja,320.09
2021-08-30,00,España,242.18
2021-08-31,01,Andalucía,237.97
2021-08-31,02,Aragón,245.68
2021-08-31,03,Asturias,94.03
2021-08-31,04,Baleares,284.41
2021-08-31,05,Canarias,144.76
2021-08-31,06,Cantabria,299.19
2021-08-31,08,Castilla La Mancha,288.04
2021-08-31,07,Castilla y León,244.68
2021-08-31,09,Cataluña,190.98
2021-08-31,18,Ceuta,464.36
2021-08-31,10,C. Valenciana,183.67
2021-08-31,11,Extremadura,463.82
2021-08-31,12,Galicia,259.08
2021-08-31,13,Madrid,248.77
2021-08-31,19,Melilla,461.67
2021-08-31,14,Murcia,239.8
2021-08-31,15,Navarra,227.01
2021-08-31,16,País Vasco,302.05
2021-08-31,17,La Rioja,312.58
2021-08-31,00,España,233.75
2021-09-01,01,Andalucía,226.7
2021-09-01,02,Aragón,246.65
2021-09-01,03,Asturias,90.4
2021-09-01,04,Baleares,270.84
2021-09-01,05,Canarias,137.78
2021-09-01,06,Cantabria,285.64
2021-09-01,08,Castilla La Mancha,274.35
2021-09-01,07,Castilla y León,233.2
2021-09-01,09,Cataluña,171.99
2021-09-01,18,Ceuta,433.48
2021-09-01,10,C. Valenciana,173.35
2021-09-01,11,Extremadura,443.9
2021-09-01,12,Galicia,248.94
2021-09-01,13,Madrid,237.89
2021-09-01,19,Melilla,453.63
2021-09-01,14,Murcia,228.68
2021-09-01,15,Navarra,225.35
2021-09-01,16,País Vasco,290.74
2021-09-01,17,La Rioja,286.95
2021-09-01,00,España,221.76
2021-09-02,01,Andalucía,209.16
2021-09-02,02,Aragón,230.86
2021-09-02,03,Asturias,86.18
2021-09-02,04,Baleares,253.6
2021-09-02,05,Canarias,130.79
2021-09-02,06,Cantabria,267.97
2021-09-02,08,Castilla La Mancha,265.06
2021-09-02,07,Castilla y León,216.75
2021-09-02,09,Cataluña,171.71
2021-09-02,18,Ceuta,419.23
2021-09-02,10,C. Valenciana,163.88
