fecha,cod_ine,municipio_distrito,casos_confirmados_ultimos_14dias,tasa_incidencia_acumulada_ultimos_14dias,casos_confirmados_totales,tasa_incidencia_acumulada_total
2020-04-14,28004,El Álamo,9,"91,16",34,"344,37"
2020-04-14,28109,Pelayos de la Presa,,"112,57",15,"562,85"
2020-04-14,28061,Galapagar,49,"147,72",136,"410,01"
2020-04-14,28066,Griñón,27,"233,85",67,"580,29"
2020-04-14,28063,Gargantilla del Lozoya y Pinilla de Buitrago,,0,,"1027,4"
2020-04-14,28008,Aldea del Fresno,6,"198,94",31,"1027,85"
2020-04-14,28035,Carabaña,,"114,42",11,"629,29"
2020-04-14,28145,Talamanca de Jarama,12,"383,14",21,"670,5"
2020-04-14,28051,Chapinería,,"131,12",6,"262,24"
2020-04-14,28040,Ciempozuelos,19,"74,03",142,"553,26"
2020-04-14,28002,Ajalvir,,"84,28",9,"189,63"
2020-04-14,28131,San Lorenzo de El Escorial,25,"141,12",67,"378,21"
2020-04-14,28064,Gascones,,0,,0
2020-04-14,28132,San Martín de la Vega,16,"78,57",63,"309,35"
2020-04-14,28092,Móstoles,578,"264,47",1507,"689,55"
2020-04-14,28074,Leganés,1030,"523,09",2450,"1244,24"
2020-04-14,28024,Braojos,,0,,"1242,24"
2020-04-14,28050,Cubas de la Sagra,8,"144,27",20,"360,69"
2020-04-14,28009,Algete,45,"202,66",84,"378,29"
2020-04-14,28084,Mejorada del Campo,60,"244,84",152,"620,26"
2020-04-14,28075,Loeches,18,"259,7",48,"692,54"
2020-04-14,28106,Parla,201,"147,03",594,"434,51"
2020-04-14,28060,Fuentidueña de Tajo,,"50,43",15,"756,43"
2020-04-14,28011,Ambite,,"601,2",6,"1202,4"
2020-04-14,28153,Torremocha de Jarama,,0,8,"996,26"
2020-04-14,28012,Anchuelo,,"261,78",7,"916,23"
2020-04-14,28087,Los Molinos,16,"399,3",37,"923,38"
2020-04-14,28144,Soto del Real,20,"204,16",49,"500,2"
2020-04-14,28166,Valverde de Alcalá,,0,6,"2255,64"
2020-04-14,28059,Fuente el Saz de Jarama,13,"152,22",20,"234,19"
2020-04-14,28070,Horcajo de la Sierra-Aoslos,,"1470,59",,"4411,76"
2020-04-14,28162,Valdeolmos-Alalpardo,,"73,8",8,"295,2"
2020-04-14,28033,Campo Real,13,"215,8",21,"348,61"
2020-04-14,28156,Valdeavero,,"94,97",7,"664,77"
2020-04-14,28173,Villamanrique de Tajo,,"146,84",,"440,53"
2020-04-14,28041,Cobeña,16,"214,56",36,"482,77"
2020-04-14,28056,Fresnedillas de la Oliva,,"73,53",,"220,59"
2020-04-14,28165,Valdilecha,6,"235,2",13,"509,6"
2020-04-14,28021,El Berrueco,,"778,82",7,"1090,34"
2020-04-14,28111,Pezuela de las Torres,,0,,"384,62"
2020-04-14,28179,Villar del Olmo,,"298,51",,"398,01"
2020-04-14,28068,Guadarrama,47,"297,51",90,"569,69"
2020-04-14,28133,San Martín de Valdeiglesias,17,"199,32",51,"597,96"
2020-04-14,28152,Torrelodones,40,"154,24",106,"408,73"
2020-04-14,28022,Boadilla del Monte,69,"130,59",208,"393,66"
2020-04-14,28150,Torrejón de Velasco,,"75,93",14,"354,34"
2020-04-14,28178,Villanueva de Perales,,"311,2",,"518,67"
2020-04-14,28146,Tielmes,,"133,16",29,"1287,17"
2020-04-14,28134,San Sebastián de los Reyes,182,"198,38",362,"394,59"
2020-04-14,28067,Guadalix de la Sierra,12,"201,17",28,"469,4"
2020-04-14,28073,Humanes de Madrid,27,"131,02",86,"417,31"
2020-04-14,28052,Chinchón,10,"193,76",23,"445,65"
2020-04-14,28031,Cadalso de los Vidrios,,"65,72",6,"197,17"
2020-04-14,28072,Hoyo de Manzanares,8,"104,43",19,"248,01"
2020-04-14,28149,Torrejón de la Calzada,8,"92,8",21,"243,59"
2020-04-14,28055,Estremera,,"411,86",6,"494,23"
2020-04-14,28048,Corpa,,0,6,"1438,85"
2020-04-14,28083,Meco,23,"164,5",116,"829,64"
2020-04-14,28078,Madarcos,,0,,0
2020-04-14,28183,Zarzalejo,,"124,46",,"248,91"
2020-04-14,28014,Arganda del Rey,114,"196,74",275,"474,6"
2020-04-14,28046,Collado Mediano,10,"152,14",15,"228,21"
2020-04-14,28053,Daganzo de Arriba,10,"92,3",35,"323,06"
2020-04-14,28082,Manzanares El Real,10,"115,37",28,"323,03"
2020-04-14,28027,Buitrago del Lozoya,,"44,15",11,"485,65"
2020-04-14,28157,Valdelaguna,,"121,36",,"121,36"
2020-04-14,28163,Valdepiélagos,,0,,0
2020-04-14,28036,Casarrubuelos,,"88,03",9,"264,08"
2020-04-14,28085,Miraflores de la Sierra,8,"144,98",30,"543,68"
2020-04-14,28104,Paracuellos de Jarama,24,"104,31",61,"265,11"
2020-04-14,28168,El Vellón,,"140,85",11,"774,65"
2020-04-14,28076,Lozoya,,0,,"236,97"
2020-04-14,28047,Collado Villalba,108,"155,9",274,"395,53"
2020-04-14,28044,Colmenarejo,13,"160,71",26,"321,42"
2020-04-14,28182,Villavieja del Lozoya,,0,,0
2020-04-14,28117,Prádena del Rincón,,0,,0
2020-04-14,28030,La Cabrera,,"164,96",10,"329,92"
2020-04-14,28141,Sevilla la Nueva,29,"291,49",43,"432,2"
2020-04-14,28001,La Acebeda,,0,,0
2020-04-14,28121,Redueña,,0,,"584,8"
2020-04-14,28124,Robledillo de la Jara,,"1851,85",,"1851,85"
2020-04-14,28138,La Serna del Monte,,0,,0
2020-04-14,28043,Colmenar de Oreja,7,"97,26",21,"291,79"
2020-04-14,28128,Rozas de Puerto Real,,"255,1",,"255,1"
2020-04-14,28158,Valdemanco,,"135,14",,"135,14"
2020-04-14,28026,Brunete,10,"88,56",51,"451,65"
2020-04-14,28147,Titulcia,,"100,6",,"503,02"
2020-04-14,28171,Villa del Prado,27,"409,28",54,"818,55"
2020-04-14,28901,Lozoyuela-Navas-Sieteiglesias,,"261,55",,"261,55"
2020-04-14,28119,Quijorna,7,"356,6",14,"713,19"
2020-04-14,28161,Valdemoro,79,"103,41",564,"738,24"
2020-04-14,28903,Tres Cantos,127,"264,31",262,"545,27"
2020-04-14,28151,Torrelaguna,9,"177,87",14,"276,68"
2020-04-14,28123,Rivas-Vaciamadrid,138,"160,22",450,"522,46"
2020-04-14,28016,El Atazar,,0,,0
2020-04-14,28108,Pedrezuela,9,"162,63",15,"271,05"
2020-04-14,28135,Santa María de la Alameda,,"105,71",,"105,71"
2020-04-14,28071,Horcajuelo de la Sierra,,0,,0
2020-04-14,28015,Arroyomolinos,53,"203,15",130,"498,29"
2020-04-14,28090,Moralzarzal,23,"176,62",52,"399,32"
2020-04-14,28034,Canencia,,271,,271
2020-04-14,28180,Villarejo de Salvanés,10,"131,22",33,"433,01"
2020-04-14,28140,Serranillos del Valle,10,"263,23",25,"658,07"
2020-04-14,28181,Villaviciosa de Odón,34,"122,57",148,"533,53"
2020-04-14,28032,Camarma de Esteruelas,,"70,25",35,"491,78"
2020-04-14,28125,Robledo de Chavela,7,"185,68",12,"318,3"
2020-04-14,28107,Patones,,"655,02",,"873,36"
2020-04-14,28095,Navalagamella,,"44,44",,"222,22"
2020-04-14,28120,Rascafría,,"203,67",,"339,44"
2020-04-14,28023,El Boalo,13,"205,53",24,"379,45"
2020-04-14,28080,Majadahonda,95,"121,84",351,"450,18"
2020-04-14,28017,Batres,,"224,72",8,"1797,75"
2020-04-14,28006,Alcobendas,220,"181,5",509,"419,92"
2020-04-14,28005,Alcalá de Henares,378,"180,82",2049,"980,17"
2020-04-14,28045,Colmenar Viejo,145,"287,68",264,"523,78"
2020-04-14,28130,San Fernando de Henares,111,"264,12",308,"732,86"
2020-04-14,28172,Villalbilla,10,"89,49",81,"724,83"
2020-04-14,28054,El Escorial,17,"102,27",49,"294,77"
2020-04-14,28042,Colmenar del Arroyo,,0,,"259,24"
2020-04-14,28148,Torrejón de Ardoz,159,"114,98",823,"595,13"
2020-04-14,28114,Piñuécar-Gandullas,,0,,0
2020-04-14,28025,Brea de Tajo,,"136,05",,"408,16"
2020-04-14,28086,El Molar,14,"145,92",25,"260,58"
2020-04-14,28019,Belmonte de Tajo,,0,,"144,61"
2020-04-14,28154,Torres de la Alameda,19,"230,58",60,"728,16"
2020-04-14,28143,Somosierra,,"1612,9",,"1612,9"
2020-04-14,28010,Alpedrete,21,"145,5",73,"505,79"
2020-04-14,28102,Orusco de Tajuña,8,"724,64",16,"1449,28"
2020-04-14,28069,La Hiruela,,"9090,91",,"9090,91"
2020-04-14,28039,Cervera de Buitrago,,"925,93",,"1851,85"
2020-04-14,28065,Getafe,331,"172,94",895,"467,61"
2020-04-14,28122,Ribatejada,,"227,79",,"455,58"
2020-04-14,28170,Villaconejos,,0,8,"180,34"
2020-04-14,28164,Valdetorres de Jarama,,"75,43",12,"301,73"
2020-04-13,07903,Madrid-Retiro,363,"326,52",1098,"987,64"
2020-04-13,07904,Madrid-Salamanca,379,"240,88",1143,"726,45"
2020-04-13,07901,Madrid-Centro,302,"212,33",792,"556,85"
2020-04-13,07902,Madrid-Arganzuela,400,"224,21",1146,"642,37"
2020-04-13,07905,Madrid-Chamartín,427,"290,7",1125,"765,91"
2020-04-13,07906,Madrid-Tetuán,659,"403,11",1574,"962,82"
2020-04-13,07907,Madrid-Chamberí,378,"254,58",1016,"684,26"
2020-04-13,07908,Madrid-Fuencarral-El Pardo,937,"417,3",2153,"958,85"
2020-04-13,07909,Madrid-Moncloa-Aravaca,311,"245,11",847,"667,54"
2020-04-13,07910,Madrid-Latina,702,"281,28",1902,"762,11"
2020-04-13,07911,Madrid-Carabanchel,594,"241,05",1832,"743,45"
2020-04-13,07912,Madrid-Usera,328,"220,95",1071,"721,45"
2020-04-13,07913,Madrid-Puente de Vallecas,810,"316,73",2358,"922,05"
2020-04-13,07920,Madrid-San Blas-Canillejas,362,"260,67",1077,"775,52"
2020-04-13,07921,Madrid-Barajas,115,"218,3",333,"632,11"
2020-04-13,07914,Madrid-Moratalaz,378,"388,19",1035,"1062,89"
2020-04-13,07915,Madrid-Ciudad Lineal,611,"230,87",1612,"609,09"
2020-04-13,07916,Madrid-Hortaleza,440,"208,26",1329,"629,04"
2020-04-13,07917,Madrid-Villaverde,316,"198,69",1077,"677,18"
2020-04-13,07918,Madrid-Villa de Vallecas,258,"241,96",995,"933,14"
2020-04-13,07919,Madrid-Vicálvaro,234,"325,51",635,"883,32"
2020-04-13,28115,Pozuelo de Alarcón,106,"120,05",444,"502,83"
2020-04-13,28007,Alcorcón,633,"362,04",1245,"712,08"
2020-04-13,28096,Navalcarnero,35,"123,99",117,"414,47"
2020-04-13,28129,San Agustín del Guadalix,26,"178,53",42,"288,4"
2020-04-13,28127,Las Rozas de Madrid,217,"226,4",482,"502,88"
2020-04-13,28089,Moraleja de Enmedio,6,"112,02",18,"336,07"
2020-04-13,28155,Valdaracete,,"494,23",,"823,72"
2020-04-13,28116,Pozuelo del Rey,,0,,"202,02"
2020-04-13,28118,Puebla de la Sierra,,0,,0
2020-04-13,28110,Perales de Tajuña,,"80,58",7,"188,02"
2020-04-13,28160,Valdemorillo,15,"123,75",26,"214,5"
2020-04-13,28094,Navalafuente,,"251,89",,"377,83"
2020-04-13,28167,Velilla de San Antonio,22,"176,1",52,"416,23"
2020-04-13,28176,Villanueva de la Cañada,18,"73,82",68,"278,87"
2020-04-13,28177,Villanueva del Pardillo,12,"71,05",59,"349,34"
2020-04-13,28100,Nuevo Baztán,7,"105,31",24,"361,07"
2020-04-13,28175,Villamantilla,,0,7,"829,38"
2020-04-13,28174,Villamanta,6,"281,56",7,"328,48"
2020-04-13,28029,Cabanillas de la Sierra,,"690,85",9,"1554,4"
