Fecha,cod_ine,CCAA,Total Pacientes COVID ingresados,% Camas Ocupadas COVID,Total pacientes COVID en UCI,% Camas Ocupadas UCI COVID,Ingresos COVID últimas 24 h,Altas COVID últimas 24 h
2021-03-24,14,Murcia,103,"2,50",41,"8,44",7,17
2021-03-24,15,Navarra,87,"4,53",19,"14,96",11,7
2021-03-24,16,País Vasco,447,"8,90",78,"18,14",59,51
2021-03-24,17,La Rioja,42,"5,81",18,"33,96",4,3
2021-03-24,00,España,7798,"6,23",1853,"18,62",871,858
2021-03-25,01,Andalucía,1009,"5,58",235,"12,61",156,168
2021-03-25,02,Aragón,271,"6,47",55,"23,31",24,28
2021-03-25,03,Asturias,264,"7,60",75,"23,01",23,23
2021-03-25,04,Baleares,78,"2,37",24,"8,63",11,10
2021-03-25,05,Canarias,272,"4,98",79,"16,56",19,26
2021-03-25,06,Cantabria,58,"3,69",15,"12,50",8,6
2021-03-25,08,Castilla La Mancha,187,"3,80",45,"11,60",29,25
2021-03-25,07,Castilla y León,397,"5,89",121,"22,00",55,49
2021-03-25,09,Cataluña,1854,"7,36",452,"31,97",204,211
2021-03-25,18,Ceuta,26,"13,00",9,"52,94",0,5
2021-03-25,10,C. Valenciana,290,"2,53",94,"9,85",28,43
2021-03-25,11,Extremadura,52,"1,77",8,"3,83",7,3
2021-03-25,12,Galicia,209,"2,48",38,"4,88",25,18
2021-03-25,13,Madrid,2032,"11,14",418,"34,29",218,212
2021-03-25,19,Melilla,26,"14,29",7,"41,18",8,3
2021-03-25,14,Murcia,100,"2,42",39,"8,02",15,15
2021-03-25,15,Navarra,89,"4,65",20,"15,75",12,9
2021-03-25,16,País Vasco,426,"8,50",78,"17,97",45,74
2021-03-25,17,La Rioja,39,"5,39",18,"33,96",3,5
2021-03-25,00,España,7679,"6,09",1830,"18,40",890,933
2021-03-28,01,Andalucía,1059,"5,86",243,"13,04",97,58
2021-03-28,02,Aragón,263,"6,33",55,"23,71",20,7
2021-03-28,03,Asturias,251,"7,22",70,"21,47",32,34
2021-03-28,04,Baleares,74,"2,27",20,"7,19",1,2
2021-03-28,05,Canarias,278,"5,09",88,"18,45",25,6
2021-03-28,06,Cantabria,73,"4,64",23,"19,17",9,3
2021-03-28,08,Castilla La Mancha,207,"4,23",46,"11,70",25,8
2021-03-28,07,Castilla y León,422,"6,25",119,"21,68",45,12
2021-03-28,09,Cataluña,1967,"7,90",449,"32,35",164,79
2021-03-28,18,Ceuta,29,"14,57",7,"41,18",3,2
2021-03-28,10,C. Valenciana,292,"2,59",88,"9,27",29,16
2021-03-28,11,Extremadura,65,"2,25",14,"6,42",7,1
2021-03-28,12,Galicia,205,"2,49",32,"4,18",22,7
2021-03-28,13,Madrid,2146,"12,63",439,"35,58",145,65
2021-03-28,19,Melilla,33,"18,13",4,"23,53",4,3
2021-03-28,14,Murcia,91,"2,20",40,"8,23",8,11
2021-03-28,15,Navarra,102,"5,31",22,"17,32",15,3
2021-03-28,16,País Vasco,475,"9,84",85,"19,95",27,11
2021-03-28,17,La Rioja,44,"6,09",17,"32,08",2,0
2021-03-28,00,España,8076,"6,52",1861,"18,76",680,328
2021-03-29,01,Andalucía,1059,"5,87",247,"13,25",170,158
2021-03-29,02,Aragón,268,"6,42",52,"22,41",31,22
2021-03-29,03,Asturias,256,"7,37",68,"20,86",32,24
2021-03-29,04,Baleares,69,"2,12",20,"7,19",8,7
2021-03-29,05,Canarias,275,"5,03",88,"18,45",28,27
2021-03-29,06,Cantabria,78,"4,96",22,"18,33",12,7
2021-03-29,08,Castilla La Mancha,218,"4,47",46,"11,70",26,10
2021-03-29,07,Castilla y León,418,"6,16",116,"21,21",51,42
2021-03-29,09,Cataluña,2006,"8,02",466,"33,45",249,242
2021-03-29,18,Ceuta,28,"14,07",5,"29,41",3,4
2021-03-29,10,C. Valenciana,283,"2,51",84,"8,96",34,33
2021-03-29,11,Extremadura,70,"2,37",14,"6,60",8,0
2021-03-29,12,Galicia,205,"2,44",32,"4,11",33,12
2021-03-29,13,Madrid,2091,"12,45",421,"34,37",241,263
2021-03-29,19,Melilla,28,"15,38",3,"17,65",3,8
2021-03-29,14,Murcia,92,"2,25",39,"8,02",14,10
2021-03-29,15,Navarra,110,"5,73",21,"15,79",17,8
2021-03-29,16,País Vasco,464,"9,67",83,"17,74",61,77
2021-03-29,17,La Rioja,47,"6,50",17,"32,08",6,3
2021-03-29,00,España,8065,"6,51",1844,"18,52",1027,957
2021-03-30,01,Andalucía,1060,"5,86",249,"13,37",163,156
2021-03-30,02,Aragón,282,"6,76",51,"21,98",32,21
2021-03-30,03,Asturias,234,"6,73",61,"18,71",20,34
2021-03-30,04,Baleares,71,"2,19",20,"7,19",6,11
2021-03-30,05,Canarias,273,"5,00",88,"18,45",29,20
2021-03-30,06,Cantabria,80,"5,09",21,"17,50",14,14
2021-03-30,08,Castilla La Mancha,240,"4,92",46,"11,68",38,16
2021-03-30,07,Castilla y León,436,"6,42",116,"21,21",58,42
2021-03-30,09,Cataluña,1995,"7,97",469,"33,74",233,242
2021-03-30,18,Ceuta,25,"12,50",6,"35,29",2,4
2021-03-30,10,C. Valenciana,276,"2,41",83,"8,72",30,32
2021-03-30,11,Extremadura,65,"2,20",15,"7,08",2,4
2021-03-30,12,Galicia,199,"2,37",30,"3,85",35,29
2021-03-30,13,Madrid,2111,"12,48",417,"34,07",241,260
2021-03-30,19,Melilla,27,"14,84",2,"11,76",3,4
2021-03-30,14,Murcia,87,"2,11",37,"7,61",11,9
2021-03-30,15,Navarra,111,"5,81",20,"15,04",11,8
2021-03-30,16,País Vasco,462,"9,60",82,"19,03",67,74
2021-03-30,17,La Rioja,49,"6,78",18,"33,96",6,4
2021-03-30,00,España,8083,"6,50",1831,"18,44",1001,984
2021-03-31,01,Andalucía,1069,"5,92",262,"14,07",152,152
2021-03-31,02,Aragón,286,"6,85",49,"21,12",31,39
2021-03-31,03,Asturias,226,"6,55",62,"19,08",38,38
2021-03-31,04,Baleares,66,"2,04",19,"6,83",4,16
2021-03-31,05,Canarias,251,"4,60",83,"17,40",23,34
2021-03-31,06,Cantabria,71,"4,52",16,"13,33",17,10
2021-03-31,08,Castilla La Mancha,246,"5,05",49,"12,50",36,29
2021-03-31,07,Castilla y León,437,"6,47",121,"22,96",76,62
2021-03-31,09,Cataluña,1964,"7,84",470,"33,31",236,267
2021-03-31,18,Ceuta,25,"12,50",6,"35,29",2,4
2021-03-31,10,C. Valenciana,261,"2,28",79,"8,31",39,71
2021-03-31,11,Extremadura,61,"2,07",14,"6,60",7,10
2021-03-31,12,Galicia,195,"2,33",28,"3,63",33,28
2021-03-31,13,Madrid,2050,"12,12",429,"32,70",246,328
2021-03-31,19,Melilla,27,"14,84",2,"11,76",3,4
2021-03-31,14,Murcia,93,"2,26",33,"6,79",18,11
2021-03-31,15,Navarra,111,"5,86",20,"15,15",15,19
2021-03-31,16,País Vasco,449,"9,23",83,"19,12",61,83
2021-03-31,17,La Rioja,49,"6,78",18,"33,96",6,4
2021-03-31,00,España,7937,"6,39",1843,"18,41",1043,1297
2021-04-02,01,Andalucía,1153,"6,40",268,"14,42",136,97
2021-04-02,02,Aragón,294,"7,04",50,"21,55",25,16
2021-04-02,03,Asturias,235,"6,81",64,"19,69",22,15
2021-04-02,04,Baleares,67,"2,08",19,"6,83",5,2
2021-04-02,05,Canarias,261,"4,77",82,"17,56",26,2
2021-04-02,06,Cantabria,82,"5,22",20,"16,67",15,3
2021-04-02,08,Castilla La Mancha,279,"5,75",52,"13,79",36,14
2021-04-02,07,Castilla y León,471,"6,92",127,"23,39",46,21
2021-04-02,09,Cataluña,2010,"8,15",480,"34,36",216,145
2021-04-02,18,Ceuta,22,"11,00",6,"35,29",0,1
2021-04-02,10,C. Valenciana,270,"2,36",79,"8,40",33,17
2021-04-02,11,Extremadura,79,"2,68",24,"11,32",3,1
2021-04-02,12,Galicia,193,"2,31",30,"3,90",27,12
2021-04-02,13,Madrid,2190,"13,04",436,"35,25",210,92
2021-04-02,19,Melilla,31,"17,03",4,"23,53",4,4
2021-04-02,14,Murcia,97,"2,36",31,"6,38",16,6
2021-04-02,15,Navarra,131,"6,91",20,"14,93",22,11
2021-04-02,16,País Vasco,490,"9,95",81,"18,93",60,58
2021-04-02,17,La Rioja,61,"8,44",19,"35,85",12,3
2021-04-02,00,España,8416,"6,80",1892,"19,15",914,520
2021-04-04,01,Andalucía,1337,"7,38",282,"14,89",170,80
2021-04-04,02,Aragón,325,"7,79",51,"21,98",34,12
2021-04-04,03,Asturias,250,"7,19",66,"20,25",22,9
2021-04-04,04,Baleares,67,"2,08",19,"6,93",5,1
2021-04-04,05,Canarias,278,"5,07",80,"16,77",17,4
2021-04-04,06,Cantabria,84,"5,34",19,"15,83",9,7
2021-04-04,08,Castilla La Mancha,323,"6,65",58,"15,43",29,4
2021-04-04,07,Castilla y León,506,"7,46",131,"24,13",41,12
2021-04-04,09,Cataluña,1984,"8,97",472,"35,01",218,122
2021-04-04,18,Ceuta,24,"11,94",5,"29,41",4,0
2021-04-04,10,C. Valenciana,263,"2,47",79,"8,95",31,16
2021-04-04,11,Extremadura,79,"2,68",15,"7,08",6,2
2021-04-04,12,Galicia,206,"2,46",30,"3,85",25,9
2021-04-04,13,Madrid,2460,"15,14",460,"37,31",210,92
2021-04-04,19,Melilla,36,"19,78",7,"41,18",6,2
2021-04-04,14,Murcia,103,"2,50",33,"6,79",17,6
2021-04-04,15,Navarra,131,"6,91",20,"14,93",21,11
2021-04-04,16,País Vasco,428,"9,92",79,"20,15",54,45
2021-04-04,17,La Rioja,60,"8,30",19,"35,85",12,3
2021-04-04,00,España,8944,"7,49",1925,"19,65",931,437
2021-04-05,01,Andalucía,1367,"7,55",287,"15,14",199,159
2021-04-05,02,Aragón,308,"7,35",47,"20,26",32,46
2021-04-05,03,Asturias,256,"7,32",68,"20,86",37,19
2021-04-05,04,Baleares,70,"2,17",20,"7,19",8,2
2021-04-05,05,Canarias,290,"5,29",86,"18,03",33,31
2021-04-05,06,Cantabria,78,"4,96",21,"17,50",12,15
2021-04-05,08,Castilla La Mancha,323,"6,65",58,"15,38",30,29
2021-04-05,07,Castilla y León,517,"7,64",123,"22,82",72,36
2021-04-05,09,Cataluña,2340,"9,42",532,"37,00",236,129
2021-04-05,18,Ceuta,26,"12,94",4,"23,53",4,2
2021-04-05,10,C. Valenciana,281,"2,48",77,"8,18",26,15
2021-04-05,11,Extremadura,76,"2,58",14,"6,60",8,6
2021-04-05,12,Galicia,202,"2,41",28,"3,59",41,36
2021-04-05,13,Madrid,2417,"14,17",455,"36,81",276,275
2021-04-05,19,Melilla,39,"21,43",7,"41,18",4,1
2021-04-05,14,Murcia,93,"2,25",26,"5,35",16,11
2021-04-05,15,Navarra,151,"7,96",25,"18,52",25,10
2021-04-05,16,País Vasco,566,"11,51",93,"21,53",65,27
2021-04-05,17,La Rioja,63,"8,71",19,"35,85",2,1
2021-04-05,00,España,9463,"7,61",1990,"19,92",1126,850
2021-04-06,01,Andalucía,1365,"7,54",284,"14,99",189,194
2021-04-06,02,Aragón,298,"7,11",44,"18,97",37,46
2021-04-06,03,Asturias,241,"6,88",66,"20,25",20,27
2021-04-06,04,Baleares,67,"2,06",19,"6,83",5,5
2021-04-06,05,Canarias,285,"5,19",90,"18,87",27,34
2021-04-06,06,Cantabria,70,"4,45",18,"15,00",7,12
2021-04-06,08,Castilla La Mancha,327,"6,66",58,"15,38",32,26
2021-04-06,07,Castilla y León,513,"7,56",120,"21,94",67,45
2021-04-06,09,Cataluña,2313,"9,19",544,"37,86",272,267
2021-04-06,18,Ceuta,24,"11,94",4,"23,53",2,4
2021-04-06,10,C. Valenciana,282,"2,47",71,"7,60",42,45
2021-04-06,11,Extremadura,84,"2,85",17,"8,02",17,6
2021-04-06,12,Galicia,182,"2,17",25,"3,21",22,28
2021-04-06,13,Madrid,2442,"14,18",474,"38,01",320,270
2021-04-06,19,Melilla,39,"21,43",6,"35,29",7,7
2021-04-06,14,Murcia,94,"2,28",28,"5,76",9,8
2021-04-06,15,Navarra,158,"8,34",28,"20,74",26,16
2021-04-06,16,País Vasco,568,"11,43",94,"21,66",76,82
2021-04-06,17,La Rioja,60,"8,30",19,"35,85",7,10
2021-04-06,00,España,9412,"7,52",2009,"20,09",1184,1132
2021-04-07,01,Andalucía,1397,"7,71",287,"15,15",183,151
2021-04-07,02,Aragón,307,"7,31",42,"18,10",45,32
2021-04-07,03,Asturias,222,"6,34",63,"19,33",17,31
2021-04-07,04,Baleares,60,"1,85",16,"5,76",8,14
2021-04-07,05,Canarias,273,"4,98",86,"18,03",25,26
2021-04-07,06,Cantabria,71,"4,52",18,"15,00",9,3
2021-04-07,08,Castilla La Mancha,349,"7,10",58,"15,47",42,18
2021-04-07,07,Castilla y León,519,"7,63",119,"22,08",66,50
2021-04-07,09,Cataluña,2260,"8,95",559,"38,58",232,301
2021-04-07,18,Ceuta,29,"14,50",4,"23,53",5,0
2021-04-07,10,C. Valenciana,273,"2,39",69,"7,39",41,31
2021-04-07,11,Extremadura,82,"2,78",18,"8,49",6,6
2021-04-07,12,Galicia,171,"2,03",22,"2,82",24,27
2021-04-07,13,Madrid,2442,"14,23",475,"38,56",301,267
2021-04-07,19,Melilla,42,"23,08",6,"35,29",8,5
2021-04-07,14,Murcia,96,"2,33",32,"6,58",18,11
2021-04-07,15,Navarra,168,"8,87",29,"21,48",18,12
2021-04-07,16,País Vasco,560,"11,21",100,"23,04",78,88
2021-04-07,17,La Rioja,63,"8,71",21,"39,62",10,7
2021-04-07,00,España,9384,"7,50",2024,"20,26",1136,1080
2021-04-08,01,Andalucía,1380,"7,61",287,"15,15",196,203
2021-04-08,02,Aragón,300,"7,12",40,"17,24",42,43
2021-04-08,03,Asturias,214,"6,11",64,"19,63",20,18
2021-04-08,04,Baleares,63,"1,93",17,"6,12",8,4
2021-04-08,05,Canarias,264,"4,80",80,"16,77",19,26
2021-04-08,06,Cantabria,73,"4,64",16,"13,33",14,11
2021-04-08,08,Castilla La Mancha,343,"7,07",58,"15,55",29,24
2021-04-08,07,Castilla y León,525,"7,70",122,"22,63",65,43
2021-04-08,09,Cataluña,2242,"8,93",575,"39,68",268,301
2021-04-08,18,Ceuta,29,"14,50",4,"23,53",1,1
2021-04-08,10,C. Valenciana,254,"2,22",68,"7,33",36,29
2021-04-08,11,Extremadura,88,"2,99",18,"8,49",6,10
2021-04-08,12,Galicia,164,"1,95",22,"2,82",22,17
2021-04-08,13,Madrid,2480,"14,42",492,"39,27",286,220
2021-04-08,19,Melilla,44,"24,18",3,"17,65",6,1
2021-04-08,14,Murcia,98,"2,37",31,"6,38",11,8
2021-04-08,15,Navarra,163,"8,59",31,"22,63",17,21
2021-04-08,16,País Vasco,566,"11,30",102,"23,08",80,77
2021-04-08,17,La Rioja,69,"9,54",20,"37,74",7,3
2021-04-08,00,España,9359,"7,48",2050,"20,48",1133,1060
2021-04-11,01,Andalucía,1508,"8,32",293,"15,45",161,84
2021-04-11,02,Aragón,333,"7,92",47,"20,26",31,3
2021-04-11,03,Asturias,240,"6,86",67,"20,55",21,7
2021-04-11,04,Baleares,63,"1,94",21,"7,55",4,1
2021-04-11,05,Canarias,303,"5,51",87,"18,24",27,5
2021-04-11,06,Cantabria,90,"5,73",17,"14,17",13,3
2021-04-11,08,Castilla La Mancha,359,"7,38",67,"18,01",22,10
2021-04-11,07,Castilla y León,520,"7,62",134,"24,95",34,21
2021-04-11,09,Cataluña,2547,"10,14",579,"39,74",223,113
2021-04-11,18,Ceuta,32,"15,92",4,"23,53",0,0
2021-04-11,10,C. Valenciana,251,"2,23",71,"7,67",24,18
2021-04-11,11,Extremadura,100,"3,39",17,"8,02",9,0
2021-04-11,12,Galicia,212,"2,52",27,"3,47",36,4
2021-04-11,13,Madrid,2641,"15,23",519,"40,90",178,92
2021-04-11,19,Melilla,49,"26,92",4,"23,53",3,1
2021-04-11,14,Murcia,86,"2,08",30,"6,17",6,6
2021-04-11,15,Navarra,178,"9,14",37,"27,01",14,12
2021-04-11,16,País Vasco,658,"13,09",121,"27,75",80,22
2021-04-11,17,La Rioja,76,"10,51",21,"39,62",8,2
2021-04-11,00,España,10246,"8,19",2163,"21,57",894,404
2021-04-12,01,Andalucía,1496,"8,25",286,"15,08",236,226
2021-04-12,02,Aragón,334,"7,93",46,"19,83",56,42
2021-04-12,03,Asturias,242,"6,91",68,"20,86",33,34
2021-04-12,04,Baleares,62,"1,91",21,"7,55",5,5
2021-04-12,05,Canarias,290,"5,26",87,"18,24",25,36
2021-04-12,06,Cantabria,83,"5,46",19,"15,83",16,14
2021-04-12,08,Castilla La Mancha,370,"7,50",72,"19,10",40,29
2021-04-12,07,Castilla y León,524,"7,77",135,"26,16",79,73
2021-04-12,09,Cataluña,2309,"9,17",574,"39,59",236,301
2021-04-12,18,Ceuta,34,"17,00",4,"23,53",4,2
2021-04-12,10,C. Valenciana,255,"2,27",72,"7,87",40,22
2021-04-12,11,Extremadura,100,"3,39",15,"7,08",9,9
2021-04-12,12,Galicia,188,"2,28",24,"3,13",34,32
2021-04-12,13,Madrid,2607,"15,02",516,"40,73",330,359
2021-04-12,19,Melilla,47,"25,82",4,"23,53",7,9
2021-04-12,14,Murcia,85,"2,06",27,"5,56",14,11
2021-04-12,15,Navarra,183,"9,38",40,"29,20",19,13
2021-04-12,16,País Vasco,667,"13,16",122,"27,73",123,124
2021-04-12,17,La Rioja,77,"10,65",20,"37,74",12,12
2021-04-12,00,España,9953,"7,96",2152,"21,56",1318,1353
2021-04-13,01,Andalucía,1494,"8,24",288,"15,19",190,198
2021-04-13,02,Aragón,339,"8,05",48,"20,69",39,41
2021-04-13,03,Asturias,243,"6,94",69,"21,17",39,26
2021-04-13,04,Baleares,58,"1,78",21,"7,55",6,12
2021-04-13,05,Canarias,264,"4,79",87,"18,24",22,29
2021-04-13,06,Cantabria,81,"5,34",22,"18,64",10,9
2021-04-13,08,Castilla La Mancha,355,"7,21",74,"19,58",33,51
2021-04-13,07,Castilla y León,502,"7,85",126,"25,10",57,40
2021-04-13,09,Cataluña,2248,"8,91",566,"38,71",235,286
2021-04-13,18,Ceuta,32,"16,00",5,"29,41",3,4
2021-04-13,10,C. Valenciana,244,"2,14",71,"7,70",32,38
2021-04-13,11,Extremadura,88,"2,99",14,"6,60",3,12
2021-04-13,12,Galicia,190,"2,30",23,"3,00",32,17
2021-04-13,13,Madrid,2600,"14,88",526,"41,38",278,282
2021-04-13,19,Melilla,44,"24,18",4,"23,53",5,8
2021-04-13,14,Murcia,87,"2,11",26,"5,35",11,8
2021-04-13,15,Navarra,185,"9,47",38,"27,74",28,22
2021-04-13,16,País Vasco,664,"13,13",125,"28,60",108,117
2021-04-13,17,La Rioja,77,"10,65",20,"37,74",7,6
2021-04-13,00,España,9795,"7,84",2153,"21,56",1138,1206
2021-04-14,01,Andalucía,1480,"8,16",292,"15,40",207,214
2021-04-14,02,Aragón,353,"8,39",49,"21,12",48,32
2021-04-14,03,Asturias,240,"6,86",70,"21,47",33,27
2021-04-14,04,Baleares,55,"1,69",21,"7,55",3,7
2021-04-14,05,Canarias,267,"4,84",89,"18,66",22,26
2021-04-14,06,Cantabria,84,"5,54",20,"16,95",13,11
2021-04-14,08,Castilla La Mancha,371,"7,54",74,"19,63",56,41
2021-04-14,07,Castilla y León,532,"7,76",136,"25,37",64,61
2021-04-14,09,Cataluña,2172,"8,71",550,"38,09",230,273
2021-04-14,18,Ceuta,34,"16,92",5,"29,41",3,1
2021-04-14,10,C. Valenciana,234,"2,05",63,"6,84",20,72
2021-04-14,11,Extremadura,89,"3,03",8,"3,88",10,12
2021-04-14,12,Galicia,185,"2,20",22,"2,82",35,23
2021-04-14,13,Madrid,2591,"14,82",531,"41,39",313,298
2021-04-14,19,Melilla,37,"20,33",4,"23,53",3,10
2021-04-14,14,Murcia,86,"2,08",26,"5,35",10,9
2021-04-14,15,Navarra,182,"9,32",40,"29,20",16,23
2021-04-14,16,País Vasco,660,"13,03",122,"27,85",87,93
2021-04-14,17,La Rioja,72,"9,96",21,"39,62",6,8
2021-04-14,00,España,9724,"7,76",2143,"21,39",1179,1241
2021-04-15,01,Andalucía,1496,"8,25",286,"15,08",208,191
2021-04-15,02,Aragón,338,"8,03",53,"22,84",34,47
2021-04-15,03,Asturias,230,"6,57",71,"21,78",24,20
2021-04-15,04,Baleares,58,"1,78",21,"7,55",8,5
2021-04-15,05,Canarias,279,"5,05",91,"19,08",29,20
2021-04-15,06,Cantabria,87,"5,74",21,"17,80",11,7
2021-04-15,08,Castilla La Mancha,373,"7,59",79,"21,07",42,36
2021-04-15,07,Castilla y León,548,"7,97",139,"25,84",64,32
2021-04-15,09,Cataluña,2197,"8,70",561,"38,22",248,248
2021-04-15,18,Ceuta,35,"17,41",4,"23,53",4,3
2021-04-15,10,C. Valenciana,239,"2,10",60,"6,55",19,17
2021-04-15,11,Extremadura,83,"2,82",8,"3,83",6,8
2021-04-15,12,Galicia,193,"2,29",26,"3,34",36,9
2021-04-15,13,Madrid,2619,"14,97",549,"42,53",303,275
2021-04-15,19,Melilla,43,"23,63",4,"23,53",10,4
2021-04-15,14,Murcia,83,"2,01",21,"4,32",10,14
2021-04-15,15,Navarra,164,"8,39",41,"29,93",19,23
2021-04-15,16,País Vasco,650,"12,87",123,"28,60",78,89
2021-04-15,17,La Rioja,73,"10,10",22,"41,51",8,8
2021-04-15,00,España,9788,"7,79",2180,"21,71",1161,1056
2021-04-18,01,Andalucía,1613,"8,89",312,"16,46",166,104
2021-04-18,02,Aragón,391,"9,37",59,"25,43",37,8
2021-04-18,03,Asturias,246,"7,06",73,"22,39",25,5
2021-04-18,04,Baleares,64,"1,97",20,"7,19",5,0
2021-04-18,05,Canarias,301,"5,42",87,"18,24",28,7
2021-04-18,06,Cantabria,89,"5,87",24,"20,34",4,2
2021-04-18,08,Castilla La Mancha,441,"8,97",85,"22,43",59,8
2021-04-18,07,Castilla y León,549,"7,95",137,"25,46",39,13
2021-04-18,09,Cataluña,2192,"8,74",562,"38,44",144,83
2021-04-18,18,Ceuta,31,"15,42",5,"29,41",0,1
2021-04-18,10,C. Valenciana,267,"2,34",67,"7,31",33,5
2021-04-18,11,Extremadura,89,"3,02",11,"5,26",5,1
2021-04-18,12,Galicia,208,"2,47",35,"4,49",38,11
2021-04-18,13,Madrid,2846,"16,18",575,"40,87",244,100
2021-04-18,19,Melilla,42,"23,08",5,"29,41",6,3
2021-04-18,14,Murcia,80,"1,95",18,"3,67",6,1
2021-04-18,15,Navarra,197,"10,07",42,"30,66",16,5
2021-04-18,16,País Vasco,727,"14,49",137,"31,79",71,32
2021-04-18,17,La Rioja,74,"10,24",22,"41,51",5,2
2021-04-18,00,España,10447,"8,32",2276,"22,40",931,391
2021-04-19,01,Andalucía,1595,"8,80",309,"16,31",209,218
2021-04-19,02,Aragón,379,"9,07",58,"25,00",52,53
2021-04-19,03,Asturias,243,"6,95",70,"21,47",34,21
2021-04-19,04,Baleares,60,"1,84",23,"8,27",3,6
2021-04-19,05,Canarias,298,"5,37",86,"18,03",28,15
2021-04-19,06,Cantabria,93,"6,13",22,"18,64",20,16
2021-04-19,08,Castilla La Mancha,442,"9,00",80,"21,22",54,38
2021-04-19,07,Castilla y León,531,"7,71",140,"26,27",66,69
2021-04-19,09,Cataluña,2183,"8,67",555,"37,86",244,285
2021-04-19,18,Ceuta,28,"13,93",5,"29,41",1,4
2021-04-19,10,C. Valenciana,249,"2,19",66,"7,09",23,31
2021-04-19,11,Extremadura,89,"3,02",12,"5,74",10,6
2021-04-19,12,Galicia,216,"2,56",39,"5,01",47,23
2021-04-19,13,Madrid,2801,"16,04",589,"45,41",297,231
2021-04-19,19,Melilla,35,"19,23",4,"23,53",4,10
2021-04-19,14,Murcia,80,"1,94",18,"3,70",10,14
2021-04-19,15,Navarra,212,"10,83",43,"31,39",25,15
2021-04-19,16,País Vasco,741,"14,61",147,"33,56",125,109
2021-04-19,17,La Rioja,70,"9,68",23,"43,40",7,11
2021-04-19,00,España,10345,"8,24",2289,"22,74",1259,1175
2021-04-20,01,Andalucía,1559,"8,60",313,"16,49",196,214
2021-04-20,02,Aragón,367,"8,78",58,"25,00",41,44
2021-04-20,03,Asturias,242,"6,92",69,"21,17",37,26
2021-04-20,04,Baleares,57,"1,74",23,"8,27",7,8
2021-04-20,05,Canarias,277,"5,00",83,"17,40",26,29
2021-04-20,06,Cantabria,90,"5,93",21,"17,80",13,14
2021-04-20,08,Castilla La Mancha,426,"8,67",83,"22,02",41,47
2021-04-20,07,Castilla y León,546,"7,93",144,"26,82",76,58
2021-04-20,09,Cataluña,2109,"8,34",541,"37,08",204,301
2021-04-20,18,Ceuta,25,"12,44",6,"35,29",3,4
2021-04-20,10,C. Valenciana,241,"2,12",69,"7,45",30,32
2021-04-20,11,Extremadura,91,"3,09",13,"6,22",5,5
2021-04-20,12,Galicia,212,"2,52",41,"5,26",43,21
2021-04-20,13,Madrid,2727,"15,51",595,"45,08",341,294
2021-04-20,19,Melilla,30,"16,48",4,"23,53",2,7
2021-04-20,14,Murcia,74,"1,79",15,"3,09",8,11
2021-04-20,15,Navarra,196,"10,01",41,"29,93",23,36
2021-04-20,16,País Vasco,767,"15,10",146,"33,18",127,110
2021-04-20,17,La Rioja,72,"9,96",23,"43,40",8,7
2021-04-20,00,España,10108,"8,03",2288,"22,68",1231,1268
2021-04-21,01,Andalucía,1501,"8,28",317,"16,70",176,211
2021-04-21,02,Aragón,384,"9,17",59,"25,43",55,32
2021-04-21,03,Asturias,233,"6,67",68,"20,86",27,18
2021-04-21,04,Baleares,60,"1,84",23,"8,27",7,6
2021-04-21,05,Canarias,272,"4,91",86,"18,03",22,18
2021-04-21,06,Cantabria,88,"5,80",18,"15,25",10,14
2021-04-21,08,Castilla La Mancha,428,"8,78",84,"22,64",46,35
2021-04-21,07,Castilla y León,541,"7,85",145,"27,00",62,46
2021-04-21,09,Cataluña,2063,"8,16",535,"36,64",233,246
2021-04-21,18,Ceuta,27,"13,57",8,"47,06",3,0
2021-04-21,10,C. Valenciana,244,"2,14",67,"7,24",29,62
2021-04-21,11,Extremadura,85,"2,89",10,"4,78",9,12
2021-04-21,12,Galicia,212,"2,52",42,"5,39",46,27
2021-04-21,13,Madrid,2777,"15,75",598,"44,86",321,291
2021-04-21,19,Melilla,26,"14,29",5,"29,41",2,6
2021-04-21,14,Murcia,76,"1,84",15,"3,09",5,4
2021-04-21,15,Navarra,188,"9,60",35,"25,55",16,24
2021-04-21,16,País Vasco,773,"15,25",147,"33,26",101,106
2021-04-21,17,La Rioja,71,"9,82",21,"39,62",8,11
2021-04-21,00,España,10049,"7,99",2283,"22,62",1178,1169
2021-04-22,01,Andalucía,1473,"8,13",316,"16,65",173,206
2021-04-22,02,Aragón,370,"8,81",58,"25,00",57,67
2021-04-22,03,Asturias,230,"6,58",69,"21,17",23,23
2021-04-22,04,Baleares,59,"1,81",18,"6,52",5,8
2021-04-22,05,Canarias,266,"4,80",83,"17,40",19,17
2021-04-22,06,Cantabria,97,"6,39",19,"16,10",12,5
2021-04-22,08,Castilla La Mancha,416,"8,53",89,"24,18",42,48
2021-04-22,07,Castilla y León,531,"7,73",144,"26,82",66,66
2021-04-22,09,Cataluña,2048,"8,06",545,"37,61",233,268
2021-04-22,18,Ceuta,26,"13,07",7,"41,18",3,4
2021-04-22,10,C. Valenciana,228,"2,00",66,"7,15",23,27
2021-04-22,11,Extremadura,85,"2,89",12,"5,74",11,10
2021-04-22,12,Galicia,204,"2,42",42,"5,39",26,25
2021-04-22,13,Madrid,2788,"15,80",591,"44,34",305,244
2021-04-22,19,Melilla,26,"14,29",5,"29,41",5,5
